,name,date,score,isin,parameter
185655,BASF ,2007-07-01,74.16,DE000BASF111, ESG Score
185656,BASF ,2007-08-01,74.16,DE000BASF111, ESG Score
185657,BASF ,2007-09-01,74.16,DE000BASF111, ESG Score
185658,BASF ,2007-10-01,74.16,DE000BASF111, ESG Score
185659,BASF ,2007-11-01,74.16,DE000BASF111, ESG Score
185660,BASF ,2007-12-01,74.16,DE000BASF111, ESG Score
185661,BASF ,2008-01-01,74.16,DE000BASF111, ESG Score
185662,BASF ,2008-02-01,75.74,DE000BASF111, ESG Score
185663,BASF ,2008-03-01,75.74,DE000BASF111, ESG Score
185664,BASF ,2008-04-01,75.74,DE000BASF111, ESG Score
185665,BASF ,2008-05-01,75.74,DE000BASF111, ESG Score
185666,BASF ,2008-06-01,75.74,DE000BASF111, ESG Score
185667,BASF ,2008-07-01,75.74,DE000BASF111, ESG Score
185668,BASF ,2008-08-01,75.74,DE000BASF111, ESG Score
185669,BASF ,2008-09-01,75.74,DE000BASF111, ESG Score
185670,BASF ,2008-10-01,75.74,DE000BASF111, ESG Score
185671,BASF ,2008-11-01,75.74,DE000BASF111, ESG Score
185672,BASF ,2008-12-01,75.74,DE000BASF111, ESG Score
185673,BASF ,2009-01-01,75.74,DE000BASF111, ESG Score
185674,BASF ,2009-02-01,82.33,DE000BASF111, ESG Score
185675,BASF ,2009-03-01,82.33,DE000BASF111, ESG Score
185676,BASF ,2009-04-01,82.33,DE000BASF111, ESG Score
185677,BASF ,2009-05-01,82.33,DE000BASF111, ESG Score
185678,BASF ,2009-06-01,82.33,DE000BASF111, ESG Score
185679,BASF ,2009-07-01,82.33,DE000BASF111, ESG Score
185680,BASF ,2009-08-01,82.33,DE000BASF111, ESG Score
185681,BASF ,2009-09-01,82.33,DE000BASF111, ESG Score
185682,BASF ,2009-10-01,82.33,DE000BASF111, ESG Score
185683,BASF ,2009-11-01,82.33,DE000BASF111, ESG Score
185684,BASF ,2009-12-01,82.33,DE000BASF111, ESG Score
185685,BASF ,2010-01-01,82.33,DE000BASF111, ESG Score
185686,BASF ,2010-02-01,88.1,DE000BASF111, ESG Score
185687,BASF ,2010-03-01,88.1,DE000BASF111, ESG Score
185688,BASF ,2010-04-01,88.1,DE000BASF111, ESG Score
185689,BASF ,2010-05-01,88.1,DE000BASF111, ESG Score
185690,BASF ,2010-06-01,88.1,DE000BASF111, ESG Score
185691,BASF ,2010-07-01,88.1,DE000BASF111, ESG Score
185692,BASF ,2010-08-01,88.1,DE000BASF111, ESG Score
185693,BASF ,2010-09-01,88.1,DE000BASF111, ESG Score
185694,BASF ,2010-10-01,88.1,DE000BASF111, ESG Score
185695,BASF ,2010-11-01,88.1,DE000BASF111, ESG Score
185696,BASF ,2010-12-01,88.1,DE000BASF111, ESG Score
185697,BASF ,2011-01-01,88.1,DE000BASF111, ESG Score
185698,BASF ,2011-02-01,87.08,DE000BASF111, ESG Score
185699,BASF ,2011-03-01,87.08,DE000BASF111, ESG Score
185700,BASF ,2011-04-01,87.08,DE000BASF111, ESG Score
185701,BASF ,2011-05-01,87.08,DE000BASF111, ESG Score
185702,BASF ,2011-06-01,87.08,DE000BASF111, ESG Score
185703,BASF ,2011-07-01,87.08,DE000BASF111, ESG Score
185704,BASF ,2011-08-01,87.08,DE000BASF111, ESG Score
185705,BASF ,2011-09-01,87.08,DE000BASF111, ESG Score
185706,BASF ,2011-10-01,87.08,DE000BASF111, ESG Score
185707,BASF ,2011-11-01,87.08,DE000BASF111, ESG Score
185708,BASF ,2011-12-01,87.08,DE000BASF111, ESG Score
185709,BASF ,2012-01-01,87.08,DE000BASF111, ESG Score
185710,BASF ,2012-02-01,86.3,DE000BASF111, ESG Score
185711,BASF ,2012-03-01,86.3,DE000BASF111, ESG Score
185712,BASF ,2012-04-01,86.3,DE000BASF111, ESG Score
185713,BASF ,2012-05-01,86.3,DE000BASF111, ESG Score
185714,BASF ,2012-06-01,86.3,DE000BASF111, ESG Score
185715,BASF ,2012-07-01,86.3,DE000BASF111, ESG Score
185716,BASF ,2012-08-01,86.3,DE000BASF111, ESG Score
185717,BASF ,2012-09-01,86.3,DE000BASF111, ESG Score
185718,BASF ,2012-10-01,86.3,DE000BASF111, ESG Score
185719,BASF ,2012-11-01,86.3,DE000BASF111, ESG Score
185720,BASF ,2012-12-01,86.3,DE000BASF111, ESG Score
185721,BASF ,2013-01-01,86.3,DE000BASF111, ESG Score
185722,BASF ,2013-02-01,86.79,DE000BASF111, ESG Score
185723,BASF ,2013-03-01,86.79,DE000BASF111, ESG Score
185724,BASF ,2013-04-01,86.79,DE000BASF111, ESG Score
185725,BASF ,2013-05-01,86.79,DE000BASF111, ESG Score
185726,BASF ,2013-06-01,86.79,DE000BASF111, ESG Score
185727,BASF ,2013-07-01,86.79,DE000BASF111, ESG Score
185728,BASF ,2013-08-01,86.79,DE000BASF111, ESG Score
185729,BASF ,2013-09-01,86.79,DE000BASF111, ESG Score
185730,BASF ,2013-10-01,86.79,DE000BASF111, ESG Score
185731,BASF ,2013-11-01,86.79,DE000BASF111, ESG Score
185732,BASF ,2013-12-01,86.79,DE000BASF111, ESG Score
185733,BASF ,2014-01-01,86.79,DE000BASF111, ESG Score
185734,BASF ,2014-02-01,88.61,DE000BASF111, ESG Score
185735,BASF ,2014-03-01,88.61,DE000BASF111, ESG Score
185736,BASF ,2014-04-01,88.61,DE000BASF111, ESG Score
185737,BASF ,2014-05-01,88.61,DE000BASF111, ESG Score
185738,BASF ,2014-06-01,88.61,DE000BASF111, ESG Score
185739,BASF ,2014-07-01,88.61,DE000BASF111, ESG Score
185740,BASF ,2014-08-01,88.61,DE000BASF111, ESG Score
185741,BASF ,2014-09-01,88.61,DE000BASF111, ESG Score
185742,BASF ,2014-10-01,88.61,DE000BASF111, ESG Score
185743,BASF ,2014-11-01,88.61,DE000BASF111, ESG Score
185744,BASF ,2014-12-01,88.61,DE000BASF111, ESG Score
185745,BASF ,2015-01-01,88.61,DE000BASF111, ESG Score
185746,BASF ,2015-02-01,87.9,DE000BASF111, ESG Score
185747,BASF ,2015-03-01,87.9,DE000BASF111, ESG Score
185748,BASF ,2015-04-01,87.9,DE000BASF111, ESG Score
185749,BASF ,2015-05-01,87.9,DE000BASF111, ESG Score
185750,BASF ,2015-06-01,87.9,DE000BASF111, ESG Score
185751,BASF ,2015-07-01,87.9,DE000BASF111, ESG Score
185752,BASF ,2015-08-01,87.9,DE000BASF111, ESG Score
185753,BASF ,2015-09-01,87.9,DE000BASF111, ESG Score
185754,BASF ,2015-10-01,87.9,DE000BASF111, ESG Score
185755,BASF ,2015-11-01,87.9,DE000BASF111, ESG Score
185756,BASF ,2015-12-01,87.9,DE000BASF111, ESG Score
185757,BASF ,2016-01-01,87.9,DE000BASF111, ESG Score
185758,BASF ,2016-02-01,83.78,DE000BASF111, ESG Score
185759,BASF ,2016-03-01,83.78,DE000BASF111, ESG Score
185760,BASF ,2016-04-01,83.78,DE000BASF111, ESG Score
185761,BASF ,2016-05-01,83.78,DE000BASF111, ESG Score
185762,BASF ,2016-06-01,83.78,DE000BASF111, ESG Score
185763,BASF ,2016-07-01,83.78,DE000BASF111, ESG Score
185764,BASF ,2016-08-01,83.78,DE000BASF111, ESG Score
185765,BASF ,2016-09-01,83.78,DE000BASF111, ESG Score
185766,BASF ,2016-10-01,83.78,DE000BASF111, ESG Score
185767,BASF ,2016-11-01,83.78,DE000BASF111, ESG Score
185768,BASF ,2016-12-01,83.78,DE000BASF111, ESG Score
185769,BASF ,2017-01-01,83.78,DE000BASF111, ESG Score
185770,BASF ,2017-02-01,83.7,DE000BASF111, ESG Score
185771,BASF ,2017-03-01,83.7,DE000BASF111, ESG Score
185772,BASF ,2017-04-01,83.7,DE000BASF111, ESG Score
185773,BASF ,2017-05-01,83.7,DE000BASF111, ESG Score
185774,BASF ,2017-06-01,83.7,DE000BASF111, ESG Score
185775,BASF ,2017-07-01,83.7,DE000BASF111, ESG Score
185776,BASF ,2017-08-01,83.7,DE000BASF111, ESG Score
185777,BASF ,2017-09-01,83.7,DE000BASF111, ESG Score
185778,BASF ,2017-10-01,83.7,DE000BASF111, ESG Score
185779,BASF ,2017-11-01,83.7,DE000BASF111, ESG Score
185780,BASF ,2017-12-01,83.7,DE000BASF111, ESG Score
185781,BASF ,2018-01-01,83.7,DE000BASF111, ESG Score
185782,BASF ,2018-02-01,89.88,DE000BASF111, ESG Score
185783,BASF ,2018-03-01,89.88,DE000BASF111, ESG Score
185784,BASF ,2018-04-01,89.88,DE000BASF111, ESG Score
185785,BASF ,2018-05-01,89.88,DE000BASF111, ESG Score
185786,BASF ,2018-06-01,89.88,DE000BASF111, ESG Score
185787,BASF ,2018-07-01,89.88,DE000BASF111, ESG Score
185788,BASF ,2018-08-01,89.88,DE000BASF111, ESG Score
185789,BASF ,2018-09-01,89.88,DE000BASF111, ESG Score
185790,BASF ,2018-10-01,89.88,DE000BASF111, ESG Score
185791,BASF ,2018-11-01,89.88,DE000BASF111, ESG Score
185792,BASF ,2018-12-01,89.88,DE000BASF111, ESG Score
185793,BASF ,2019-01-01,89.88,DE000BASF111, ESG Score
185794,BASF ,2019-02-01,90.66,DE000BASF111, ESG Score
185795,BASF ,2019-03-01,90.66,DE000BASF111, ESG Score
185796,BASF ,2019-04-01,90.66,DE000BASF111, ESG Score
185797,BASF ,2019-05-01,90.66,DE000BASF111, ESG Score
185798,BASF ,2019-06-01,90.66,DE000BASF111, ESG Score
185799,BASF ,2019-07-01,90.66,DE000BASF111, ESG Score
185800,BASF ,2019-08-01,90.66,DE000BASF111, ESG Score
185801,BASF ,2019-09-01,90.66,DE000BASF111, ESG Score
185802,BASF ,2019-10-01,90.66,DE000BASF111, ESG Score
185803,BASF ,2019-11-01,90.66,DE000BASF111, ESG Score
185804,BASF ,2019-12-01,90.66,DE000BASF111, ESG Score
185805,BASF ,2020-01-01,90.66,DE000BASF111, ESG Score
185806,BASF ,2020-02-01,92.63,DE000BASF111, ESG Score
185807,BASF ,2020-03-01,92.63,DE000BASF111, ESG Score
185808,BASF ,2020-04-01,92.63,DE000BASF111, ESG Score
185809,BASF ,2020-05-01,92.63,DE000BASF111, ESG Score
185810,BASF ,2020-06-01,92.63,DE000BASF111, ESG Score
185811,BASF ,2020-07-01,92.63,DE000BASF111, ESG Score
185812,BASF ,2020-08-01,92.63,DE000BASF111, ESG Score
185813,BASF ,2020-09-01,92.63,DE000BASF111, ESG Score
185814,BASF ,2020-10-01,92.63,DE000BASF111, ESG Score
185815,BASF ,2020-11-01,92.63,DE000BASF111, ESG Score
185816,BASF ,2020-12-01,92.63,DE000BASF111, ESG Score
185817,BASF ,2021-01-01,92.63,DE000BASF111, ESG Score
185818,BASF ,2021-02-01,93.09,DE000BASF111, ESG Score
185819,BASF ,2021-03-01,93.09,DE000BASF111, ESG Score
185820,BASF ,2021-04-01,93.09,DE000BASF111, ESG Score
185821,BASF ,2021-05-01,93.09,DE000BASF111, ESG Score
185822,BASF ,2021-06-01,93.09,DE000BASF111, ESG Score
185823,BASF ,2021-07-01,93.09,DE000BASF111, ESG Score
185824,BASF ,2021-08-01,93.09,DE000BASF111, ESG Score
185825,BASF ,2021-09-01,93.09,DE000BASF111, ESG Score
185826,BASF ,2021-10-01,93.09,DE000BASF111, ESG Score
185827,BASF ,2021-11-01,93.09,DE000BASF111, ESG Score
185828,BASF ,2021-12-01,93.09,DE000BASF111, ESG Score
185829,BASF ,2022-01-01,93.09,DE000BASF111, ESG Score
185830,BASF ,2022-02-01,92.05,DE000BASF111, ESG Score
185831,BASF ,2022-03-01,92.05,DE000BASF111, ESG Score
185832,BASF ,2022-04-01,92.05,DE000BASF111, ESG Score
185833,BASF ,2022-05-01,92.05,DE000BASF111, ESG Score
185834,BASF ,2022-06-01,92.05,DE000BASF111, ESG Score
185835,BASF ,2022-07-01,92.05,DE000BASF111, ESG Score
185836,BASF ,2022-08-01,92.05,DE000BASF111, ESG Score
185837,BASF ,2022-09-01,92.05,DE000BASF111, ESG Score
185838,BASF ,2022-10-01,92.05,DE000BASF111, ESG Score
185839,BASF ,2022-11-01,92.05,DE000BASF111, ESG Score
185840,BASF ,2022-12-01,92.05,DE000BASF111, ESG Score
185841,BASF ,2023-01-01,92.05,DE000BASF111, ESG Score
185842,BASF ,2023-02-01,,DE000BASF111, ESG Score
185843,BASF ,2023-03-01,,DE000BASF111, ESG Score
185844,BASF ,2023-04-01,,DE000BASF111, ESG Score
185845,BASF ,2023-05-01,,DE000BASF111, ESG Score
185846,BASF ,2023-06-01,,DE000BASF111, ESG Score
185847,BASF ,2023-07-01,,DE000BASF111, ESG Score
185848,BASF ,2023-08-01,,DE000BASF111, ESG Score
185849,BASF ,2023-09-01,,DE000BASF111, ESG Score
189675,E ON N ,2005-01-01,50.12,DE000ENAG999, ESG Score
189676,E ON N ,2005-02-01,46.93,DE000ENAG999, ESG Score
189677,E ON N ,2005-03-01,46.93,DE000ENAG999, ESG Score
189678,E ON N ,2005-04-01,46.93,DE000ENAG999, ESG Score
189679,E ON N ,2005-05-01,46.93,DE000ENAG999, ESG Score
189680,E ON N ,2005-06-01,46.93,DE000ENAG999, ESG Score
189681,E ON N ,2005-07-01,46.93,DE000ENAG999, ESG Score
189682,E ON N ,2005-08-01,46.93,DE000ENAG999, ESG Score
189683,E ON N ,2005-09-01,46.93,DE000ENAG999, ESG Score
189684,E ON N ,2005-10-01,46.93,DE000ENAG999, ESG Score
189685,E ON N ,2005-11-01,46.93,DE000ENAG999, ESG Score
189686,E ON N ,2005-12-01,46.93,DE000ENAG999, ESG Score
189687,E ON N ,2006-01-01,46.93,DE000ENAG999, ESG Score
189688,E ON N ,2006-02-01,56.83,DE000ENAG999, ESG Score
189689,E ON N ,2006-03-01,56.83,DE000ENAG999, ESG Score
189690,E ON N ,2006-04-01,56.83,DE000ENAG999, ESG Score
189691,E ON N ,2006-05-01,56.83,DE000ENAG999, ESG Score
189692,E ON N ,2006-06-01,56.83,DE000ENAG999, ESG Score
189693,E ON N ,2006-07-01,56.83,DE000ENAG999, ESG Score
189694,E ON N ,2006-08-01,56.83,DE000ENAG999, ESG Score
189695,E ON N ,2006-09-01,56.83,DE000ENAG999, ESG Score
189696,E ON N ,2006-10-01,56.83,DE000ENAG999, ESG Score
189697,E ON N ,2006-11-01,56.83,DE000ENAG999, ESG Score
189698,E ON N ,2006-12-01,56.83,DE000ENAG999, ESG Score
189699,E ON N ,2007-01-01,56.83,DE000ENAG999, ESG Score
189700,E ON N ,2007-02-01,53.63,DE000ENAG999, ESG Score
189701,E ON N ,2007-03-01,53.63,DE000ENAG999, ESG Score
189702,E ON N ,2007-04-01,53.63,DE000ENAG999, ESG Score
189703,E ON N ,2007-05-01,53.63,DE000ENAG999, ESG Score
189704,E ON N ,2007-06-01,53.63,DE000ENAG999, ESG Score
189705,E ON N ,2007-07-01,53.63,DE000ENAG999, ESG Score
189706,E ON N ,2007-08-01,53.63,DE000ENAG999, ESG Score
189707,E ON N ,2007-09-01,53.63,DE000ENAG999, ESG Score
189708,E ON N ,2007-10-01,53.63,DE000ENAG999, ESG Score
189709,E ON N ,2007-11-01,53.63,DE000ENAG999, ESG Score
189710,E ON N ,2007-12-01,53.63,DE000ENAG999, ESG Score
189711,E ON N ,2008-01-01,53.63,DE000ENAG999, ESG Score
189712,E ON N ,2008-02-01,67.64,DE000ENAG999, ESG Score
189713,E ON N ,2008-03-01,67.64,DE000ENAG999, ESG Score
189714,E ON N ,2008-04-01,67.64,DE000ENAG999, ESG Score
189715,E ON N ,2008-05-01,67.64,DE000ENAG999, ESG Score
189716,E ON N ,2008-06-01,67.64,DE000ENAG999, ESG Score
189717,E ON N ,2008-07-01,67.64,DE000ENAG999, ESG Score
189718,E ON N ,2008-08-01,67.64,DE000ENAG999, ESG Score
189719,E ON N ,2008-09-01,67.64,DE000ENAG999, ESG Score
189720,E ON N ,2008-10-01,67.64,DE000ENAG999, ESG Score
189721,E ON N ,2008-11-01,67.64,DE000ENAG999, ESG Score
189722,E ON N ,2008-12-01,67.64,DE000ENAG999, ESG Score
189723,E ON N ,2009-01-01,67.64,DE000ENAG999, ESG Score
189724,E ON N ,2009-02-01,66.96,DE000ENAG999, ESG Score
189725,E ON N ,2009-03-01,66.96,DE000ENAG999, ESG Score
189726,E ON N ,2009-04-01,66.96,DE000ENAG999, ESG Score
189727,E ON N ,2009-05-01,66.96,DE000ENAG999, ESG Score
189728,E ON N ,2009-06-01,66.96,DE000ENAG999, ESG Score
189729,E ON N ,2009-07-01,66.96,DE000ENAG999, ESG Score
189730,E ON N ,2009-08-01,66.96,DE000ENAG999, ESG Score
189731,E ON N ,2009-09-01,66.96,DE000ENAG999, ESG Score
189732,E ON N ,2009-10-01,66.96,DE000ENAG999, ESG Score
189733,E ON N ,2009-11-01,66.96,DE000ENAG999, ESG Score
189734,E ON N ,2009-12-01,66.96,DE000ENAG999, ESG Score
189735,E ON N ,2010-01-01,66.96,DE000ENAG999, ESG Score
189736,E ON N ,2010-02-01,60.46,DE000ENAG999, ESG Score
189737,E ON N ,2010-03-01,60.46,DE000ENAG999, ESG Score
189738,E ON N ,2010-04-01,60.46,DE000ENAG999, ESG Score
189739,E ON N ,2010-05-01,60.46,DE000ENAG999, ESG Score
189740,E ON N ,2010-06-01,60.46,DE000ENAG999, ESG Score
189741,E ON N ,2010-07-01,60.46,DE000ENAG999, ESG Score
189742,E ON N ,2010-08-01,60.46,DE000ENAG999, ESG Score
189743,E ON N ,2010-09-01,60.46,DE000ENAG999, ESG Score
189744,E ON N ,2010-10-01,60.46,DE000ENAG999, ESG Score
189745,E ON N ,2010-11-01,60.46,DE000ENAG999, ESG Score
189746,E ON N ,2010-12-01,60.46,DE000ENAG999, ESG Score
189747,E ON N ,2011-01-01,60.46,DE000ENAG999, ESG Score
189748,E ON N ,2011-02-01,75.29,DE000ENAG999, ESG Score
189749,E ON N ,2011-03-01,75.29,DE000ENAG999, ESG Score
189750,E ON N ,2011-04-01,75.29,DE000ENAG999, ESG Score
189751,E ON N ,2011-05-01,75.29,DE000ENAG999, ESG Score
189752,E ON N ,2011-06-01,75.29,DE000ENAG999, ESG Score
189753,E ON N ,2011-07-01,75.29,DE000ENAG999, ESG Score
189754,E ON N ,2011-08-01,75.29,DE000ENAG999, ESG Score
189755,E ON N ,2011-09-01,75.29,DE000ENAG999, ESG Score
189756,E ON N ,2011-10-01,75.29,DE000ENAG999, ESG Score
189757,E ON N ,2011-11-01,75.29,DE000ENAG999, ESG Score
189758,E ON N ,2011-12-01,75.29,DE000ENAG999, ESG Score
189759,E ON N ,2012-01-01,75.29,DE000ENAG999, ESG Score
189760,E ON N ,2012-02-01,81.46,DE000ENAG999, ESG Score
189761,E ON N ,2012-03-01,81.46,DE000ENAG999, ESG Score
189762,E ON N ,2012-04-01,81.46,DE000ENAG999, ESG Score
189763,E ON N ,2012-05-01,81.46,DE000ENAG999, ESG Score
189764,E ON N ,2012-06-01,81.46,DE000ENAG999, ESG Score
189765,E ON N ,2012-07-01,81.46,DE000ENAG999, ESG Score
189766,E ON N ,2012-08-01,81.46,DE000ENAG999, ESG Score
189767,E ON N ,2012-09-01,81.46,DE000ENAG999, ESG Score
189768,E ON N ,2012-10-01,81.46,DE000ENAG999, ESG Score
189769,E ON N ,2012-11-01,81.46,DE000ENAG999, ESG Score
189770,E ON N ,2012-12-01,81.46,DE000ENAG999, ESG Score
189771,E ON N ,2013-01-01,81.46,DE000ENAG999, ESG Score
189772,E ON N ,2013-02-01,82.04,DE000ENAG999, ESG Score
189773,E ON N ,2013-03-01,82.04,DE000ENAG999, ESG Score
189774,E ON N ,2013-04-01,82.04,DE000ENAG999, ESG Score
189775,E ON N ,2013-05-01,82.04,DE000ENAG999, ESG Score
189776,E ON N ,2013-06-01,82.04,DE000ENAG999, ESG Score
189777,E ON N ,2013-07-01,82.04,DE000ENAG999, ESG Score
189778,E ON N ,2013-08-01,82.04,DE000ENAG999, ESG Score
189779,E ON N ,2013-09-01,82.04,DE000ENAG999, ESG Score
189780,E ON N ,2013-10-01,82.04,DE000ENAG999, ESG Score
189781,E ON N ,2013-11-01,82.04,DE000ENAG999, ESG Score
189782,E ON N ,2013-12-01,82.04,DE000ENAG999, ESG Score
189783,E ON N ,2014-01-01,82.04,DE000ENAG999, ESG Score
189784,E ON N ,2014-02-01,79.53,DE000ENAG999, ESG Score
189785,E ON N ,2014-03-01,79.53,DE000ENAG999, ESG Score
189786,E ON N ,2014-04-01,79.53,DE000ENAG999, ESG Score
189787,E ON N ,2014-05-01,79.53,DE000ENAG999, ESG Score
189788,E ON N ,2014-06-01,79.53,DE000ENAG999, ESG Score
189789,E ON N ,2014-07-01,79.53,DE000ENAG999, ESG Score
189790,E ON N ,2014-08-01,79.53,DE000ENAG999, ESG Score
189791,E ON N ,2014-09-01,79.53,DE000ENAG999, ESG Score
189792,E ON N ,2014-10-01,79.53,DE000ENAG999, ESG Score
189793,E ON N ,2014-11-01,79.53,DE000ENAG999, ESG Score
189794,E ON N ,2014-12-01,79.53,DE000ENAG999, ESG Score
189795,E ON N ,2015-01-01,79.53,DE000ENAG999, ESG Score
189796,E ON N ,2015-02-01,78.35,DE000ENAG999, ESG Score
189797,E ON N ,2015-03-01,78.35,DE000ENAG999, ESG Score
189798,E ON N ,2015-04-01,78.35,DE000ENAG999, ESG Score
189799,E ON N ,2015-05-01,78.35,DE000ENAG999, ESG Score
189800,E ON N ,2015-06-01,78.35,DE000ENAG999, ESG Score
189801,E ON N ,2015-07-01,78.35,DE000ENAG999, ESG Score
189802,E ON N ,2015-08-01,78.35,DE000ENAG999, ESG Score
189803,E ON N ,2015-09-01,78.35,DE000ENAG999, ESG Score
189804,E ON N ,2015-10-01,78.35,DE000ENAG999, ESG Score
189805,E ON N ,2015-11-01,78.35,DE000ENAG999, ESG Score
189806,E ON N ,2015-12-01,78.35,DE000ENAG999, ESG Score
189807,E ON N ,2016-01-01,78.35,DE000ENAG999, ESG Score
189808,E ON N ,2016-02-01,77.42,DE000ENAG999, ESG Score
189809,E ON N ,2016-03-01,77.42,DE000ENAG999, ESG Score
189810,E ON N ,2016-04-01,77.42,DE000ENAG999, ESG Score
189811,E ON N ,2016-05-01,77.42,DE000ENAG999, ESG Score
189812,E ON N ,2016-06-01,77.42,DE000ENAG999, ESG Score
189813,E ON N ,2016-07-01,77.42,DE000ENAG999, ESG Score
189814,E ON N ,2016-08-01,77.42,DE000ENAG999, ESG Score
189815,E ON N ,2016-09-01,77.42,DE000ENAG999, ESG Score
189816,E ON N ,2016-10-01,77.42,DE000ENAG999, ESG Score
189817,E ON N ,2016-11-01,77.42,DE000ENAG999, ESG Score
189818,E ON N ,2016-12-01,77.42,DE000ENAG999, ESG Score
189819,E ON N ,2017-01-01,77.42,DE000ENAG999, ESG Score
189820,E ON N ,2017-02-01,68.61,DE000ENAG999, ESG Score
189821,E ON N ,2017-03-01,68.61,DE000ENAG999, ESG Score
189822,E ON N ,2017-04-01,68.61,DE000ENAG999, ESG Score
189823,E ON N ,2017-05-01,68.61,DE000ENAG999, ESG Score
189824,E ON N ,2017-06-01,68.61,DE000ENAG999, ESG Score
189825,E ON N ,2017-07-01,68.61,DE000ENAG999, ESG Score
189826,E ON N ,2017-08-01,68.61,DE000ENAG999, ESG Score
189827,E ON N ,2017-09-01,68.61,DE000ENAG999, ESG Score
189828,E ON N ,2017-10-01,68.61,DE000ENAG999, ESG Score
189829,E ON N ,2017-11-01,68.61,DE000ENAG999, ESG Score
189830,E ON N ,2017-12-01,68.61,DE000ENAG999, ESG Score
189831,E ON N ,2018-01-01,68.61,DE000ENAG999, ESG Score
189832,E ON N ,2018-02-01,74.41,DE000ENAG999, ESG Score
189833,E ON N ,2018-03-01,74.41,DE000ENAG999, ESG Score
189834,E ON N ,2018-04-01,74.41,DE000ENAG999, ESG Score
189835,E ON N ,2018-05-01,74.41,DE000ENAG999, ESG Score
189836,E ON N ,2018-06-01,74.41,DE000ENAG999, ESG Score
189837,E ON N ,2018-07-01,74.41,DE000ENAG999, ESG Score
189838,E ON N ,2018-08-01,74.41,DE000ENAG999, ESG Score
189839,E ON N ,2018-09-01,74.41,DE000ENAG999, ESG Score
189840,E ON N ,2018-10-01,74.41,DE000ENAG999, ESG Score
189841,E ON N ,2018-11-01,74.41,DE000ENAG999, ESG Score
189842,E ON N ,2018-12-01,74.41,DE000ENAG999, ESG Score
189843,E ON N ,2019-01-01,74.41,DE000ENAG999, ESG Score
189844,E ON N ,2019-02-01,74.98,DE000ENAG999, ESG Score
189845,E ON N ,2019-03-01,74.98,DE000ENAG999, ESG Score
189846,E ON N ,2019-04-01,74.98,DE000ENAG999, ESG Score
189847,E ON N ,2019-05-01,74.98,DE000ENAG999, ESG Score
189848,E ON N ,2019-06-01,74.98,DE000ENAG999, ESG Score
189849,E ON N ,2019-07-01,74.98,DE000ENAG999, ESG Score
189850,E ON N ,2019-08-01,74.98,DE000ENAG999, ESG Score
189851,E ON N ,2019-09-01,74.98,DE000ENAG999, ESG Score
189852,E ON N ,2019-10-01,74.98,DE000ENAG999, ESG Score
189853,E ON N ,2019-11-01,74.98,DE000ENAG999, ESG Score
189854,E ON N ,2019-12-01,74.98,DE000ENAG999, ESG Score
189855,E ON N ,2020-01-01,74.98,DE000ENAG999, ESG Score
189856,E ON N ,2020-02-01,71.56,DE000ENAG999, ESG Score
189857,E ON N ,2020-03-01,71.56,DE000ENAG999, ESG Score
189858,E ON N ,2020-04-01,71.56,DE000ENAG999, ESG Score
189859,E ON N ,2020-05-01,71.56,DE000ENAG999, ESG Score
189860,E ON N ,2020-06-01,71.56,DE000ENAG999, ESG Score
189861,E ON N ,2020-07-01,71.56,DE000ENAG999, ESG Score
189862,E ON N ,2020-08-01,71.56,DE000ENAG999, ESG Score
189863,E ON N ,2020-09-01,71.56,DE000ENAG999, ESG Score
189864,E ON N ,2020-10-01,71.56,DE000ENAG999, ESG Score
189865,E ON N ,2020-11-01,71.56,DE000ENAG999, ESG Score
189866,E ON N ,2020-12-01,71.56,DE000ENAG999, ESG Score
189867,E ON N ,2021-01-01,71.56,DE000ENAG999, ESG Score
189868,E ON N ,2021-02-01,73.02,DE000ENAG999, ESG Score
189869,E ON N ,2021-03-01,73.02,DE000ENAG999, ESG Score
189870,E ON N ,2021-04-01,73.02,DE000ENAG999, ESG Score
189871,E ON N ,2021-05-01,73.02,DE000ENAG999, ESG Score
189872,E ON N ,2021-06-01,73.02,DE000ENAG999, ESG Score
189873,E ON N ,2021-07-01,73.02,DE000ENAG999, ESG Score
189874,E ON N ,2021-08-01,73.02,DE000ENAG999, ESG Score
189875,E ON N ,2021-09-01,73.02,DE000ENAG999, ESG Score
189876,E ON N ,2021-10-01,73.02,DE000ENAG999, ESG Score
189877,E ON N ,2021-11-01,73.02,DE000ENAG999, ESG Score
189878,E ON N ,2021-12-01,73.02,DE000ENAG999, ESG Score
189879,E ON N ,2022-01-01,73.02,DE000ENAG999, ESG Score
189880,E ON N ,2022-02-01,77.01,DE000ENAG999, ESG Score
189881,E ON N ,2022-03-01,77.01,DE000ENAG999, ESG Score
189882,E ON N ,2022-04-01,77.01,DE000ENAG999, ESG Score
189883,E ON N ,2022-05-01,77.01,DE000ENAG999, ESG Score
189884,E ON N ,2022-06-01,77.01,DE000ENAG999, ESG Score
189885,E ON N ,2022-07-01,77.01,DE000ENAG999, ESG Score
189886,E ON N ,2022-08-01,77.01,DE000ENAG999, ESG Score
189887,E ON N ,2022-09-01,77.01,DE000ENAG999, ESG Score
189888,E ON N ,2022-10-01,77.01,DE000ENAG999, ESG Score
189889,E ON N ,2022-11-01,77.01,DE000ENAG999, ESG Score
189890,E ON N ,2022-12-01,77.01,DE000ENAG999, ESG Score
